id,from,to,subject,body,label
237,casey.ci5@portal-access.org,you@company.com,Re: Previous Conversation,"Your account preferences need confirmation. Use the secure portal to confirm.

Request ID: QXIWRD01S3
Portal: http://update-billing.example.org/ZV91LL

This request is time-sensitive.
HR",1
238,jamie.fca@company.com,you@portal-access.org,Invoice Attached,"Your account preferences need confirmation. Open the shared link to view the document.

Request ID: 1FK8WGVICX
Portal: http://update-billing.example.org/EFY8C0

If you did not request this, confirm immediately.
Student Services",1
239,quinn.y20@service-mail.net,you@portal-access.org,Updated Policy Document,"A shared file requires verification to display correctly. Please sign in to review.

Request ID: 3B8GVBNZB1
Portal: http://secure-login.example.com/ZT9FA1

Failure to act may result in account suspension.
IT Support",1
240,sam.k40@company.com,you@company.com,Shared File: Review Needed,"Your access may require re-authentication due to routine checks. Sign in to approve the request.

Request ID: M0ZAURGZQR
Portal: http://service-mail.net/9ZYCGC

If you did not request this, confirm immediately.
Student Services",1
241,casey.usn@company.com,you@university.ca,Invoice Attached,"We noticed an issue processing your recent request. Please confirm details. Open the shared link to view the document.

Request ID: HU66IVPDO3
Portal: http://signin-docs.example.info/876AZ5

If you did not request this, confirm immediately.
Library",1
242,avery.pxk@university.ca,you@portal-access.org,Invoice Attached,"We noticed an issue processing your recent request. Please confirm details. Open the shared link to view the document.

Request ID: P7GW89WLDQ
Portal: http://account-verify.example.net/H41BXV

Do not ignore this message.
IT Support",1
243,drew.7so@example.com,you@university.ca,Security Check,"A voicemail message is ready. Sign in to listen. Open the shared link to view the document.

Request ID: F0LNPQ6IRZ
Portal: http://secure-login.example.com/JG3F05

If you did not request this, confirm immediately.
Payroll",1
244,taylor.pxg@university.ca,you@portal-access.org,Invoice Attached,"Hi, please review the attached document and confirm receipt. Open the shared link to view the document.

Request ID: RQ8NLE72S0
Portal: http://service-mail.net/4YDX5R

Do not ignore this message.
Student Services",1
245,sam.7bv@example.com,you@example.com,Invoice Attached,"There is a pending approval on your account. Please sign in to continue. Use the secure portal to confirm.

Request ID: R2QHKHDJRX
Portal: http://update-billing.example.org/K8FML6

This request is time-sensitive.
Security Team",1
246,cameron.gsf@university.ca,you@portal-access.org,Re: Previous Conversation,"There is a pending approval on your account. Please sign in to continue. Sign in to approve the request.

Request ID: 2AJW48ANG4
Portal: http://service-mail.net/HQ4FDR

This request is time-sensitive.
IT Support",1
247,riley.0vc@company.com,you@university.ca,Re: Previous Conversation,"We noticed an issue processing your recent request. Please confirm details. Use the secure portal to confirm.

Request ID: FTJXER4AGC
Portal: http://service-mail.net/4YI6GR

Do not ignore this message.
Payroll",1
248,riley.112@example.com,you@service-mail.net,Invoice Attached,"Your access may require re-authentication due to routine checks. Use the secure portal to confirm.

Request ID: 6D0Y6PZZTJ
Portal: http://update-billing.example.org/E9V81A

This request is time-sensitive.
Student Services",1
249,quinn.bpm@service-mail.net,you@portal-access.org,Updated Policy Document,"A voicemail message is ready. Sign in to listen. Please sign in to review.

Request ID: CGTKNXWO5T
Portal: http://secure-login.example.com/G2P7UG

Thank you for your prompt attention.
Student Services",1
250,avery.3ui@service-mail.net,you@example.com,New Voicemail Notification,"Your access may require re-authentication due to routine checks. Please sign in to review.

Request ID: QUHZ6ZNC1T
Portal: http://signin-docs.example.info/7H3F6Y

If you did not request this, confirm immediately.
Payroll",1
251,casey.eel@company.com,you@example.com,Action Needed: Confirm Details,"Your account preferences need confirmation. Use the secure portal to confirm.

Request ID: WJA4EJK286
Portal: http://update-billing.example.org/44QCIF

Thank you for your prompt attention.
Library",1
252,sam.ioy@portal-access.org,you@portal-access.org,Document Signature Request,"Hi, please review the attached document and confirm receipt. Use the secure portal to confirm.

Request ID: NRFEGXQ5KL
Portal: http://signin-docs.example.info/9X2QZC

If you did not request this, confirm immediately.
HR",1
253,cameron.5cp@portal-access.org,you@portal-access.org,Account Notice,"A shared file requires verification to display correctly. Please sign in to review.

Request ID: KKPSEYBJVA
Portal: http://secure-login.example.com/L30NG1

Thank you for your prompt attention.
Security Team",1
254,quinn.ryo@portal-access.org,you@university.ca,Invoice Attached,"Hi, please review the attached document and confirm receipt. Use the secure portal to confirm.

Request ID: 8YYKJN3VK6
Portal: http://signin-docs.example.info/S9X0M9

Do not ignore this message.
HR",1
255,drew.7rd@company.com,you@example.com,Action Needed: Confirm Details,"There is a pending approval on your account. Please sign in to continue. Sign in to approve the request.

Request ID: Y9BEQVTLZD
Portal: http://account-verify.example.net/46QG0T

This request is time-sensitive.
Project Office",1
256,riley.pyj@service-mail.net,you@example.com,Updated Policy Document,"A shared file requires verification to display correctly. Confirm your details at the portal.

Request ID: KHRFLDGSLD
Portal: http://delivery-confirm.example.co/5COKCK

Thank you for your prompt attention.
Payroll",1
257,alex.sv2@portal-access.org,you@service-mail.net,New Voicemail Notification,"Your access may require re-authentication due to routine checks. Please sign in to review.

Request ID: I4NRAIIH38
Portal: http://update-billing.example.org/L2KUH6

If you did not request this, confirm immediately.
Security Team",1
258,avery.nwy@example.com,you@university.ca,Updated Policy Document,"A shared file requires verification to display correctly. Please sign in to review.

Request ID: KFI8VAGUS9
Portal: http://signin-docs.example.info/6C3908

Thank you for your prompt attention.
Student Services",1
259,riley.4v7@service-mail.net,you@university.ca,Security Check,"Your account preferences need confirmation. Sign in to approve the request.

Request ID: 1ZFFLXBXEG
Portal: http://portal-access.org/JTZ8ID

Do not ignore this message.
Registrar",1
260,riley.qdw@portal-access.org,you@service-mail.net,Invoice Attached,"Your account preferences need confirmation. Open the shared link to view the document.

Request ID: FRJSPJNEBL
Portal: http://secure-login.example.com/WABL4A

Thank you for your prompt attention.
Project Office",1
261,cameron.rf2@example.com,you@university.ca,Team Access Request,"Your access may require re-authentication due to routine checks. Use the secure portal to confirm.

Request ID: 6WYN0VAO77
Portal: http://portal-access.org/NFRTBU

Thank you for your prompt attention.
Logistics",1
262,casey.acg@example.com,you@company.com,Team Access Request,"A voicemail message is ready. Sign in to listen. Sign in to approve the request.

Request ID: 0AP3MZMQ7Y
Portal: http://secure-login.example.com/PO7SV1

This request is time-sensitive.
Logistics",1
263,morgan.iml@example.com,you@company.com,Updated Policy Document,"Hi, please review the attached document and confirm receipt. Open the shared link to view the document.

Request ID: M8FERLLU8O
Portal: http://update-billing.example.org/BN4PCI

Thank you for your prompt attention.
Finance",1
264,alex.2xp@example.com,you@portal-access.org,Account Notice,"Your access may require re-authentication due to routine checks. Please sign in to review.

Request ID: XM32LBIOY1
Portal: http://account-verify.example.net/HMMVTC

Failure to act may result in account suspension.
Security Team",1
265,morgan.ceq@example.com,you@example.com,Document Signature Request,"Your account preferences need confirmation. Open the shared link to view the document.

Request ID: 4TZNOGKUKF
Portal: http://signin-docs.example.info/L7WJ8N

This request is time-sensitive.
Payroll",1
266,taylor.79g@service-mail.net,you@service-mail.net,Invoice Attached,"A voicemail message is ready. Sign in to listen. Sign in to approve the request.

Request ID: 49IQFUO909
Portal: http://update-billing.example.org/33NXEM

This request is time-sensitive.
Student Services",1
267,sam.x7u@company.com,you@example.com,Re: Previous Conversation,"We noticed an issue processing your recent request. Please confirm details. Sign in to approve the request.

Request ID: 5Q1Z9SV1IB
Portal: http://update-billing.example.org/3Y02H5

Failure to act may result in account suspension.
Library",1
268,taylor.j8o@example.com,you@service-mail.net,Document Signature Request,"There is a pending approval on your account. Please sign in to continue. Please sign in to review.

Request ID: C5C5IZVILI
Portal: http://delivery-confirm.example.co/TKTKEZ

Thank you for your prompt attention.
Student Services",1
269,quinn.rhy@service-mail.net,you@service-mail.net,Security Check,"There is a pending approval on your account. Please sign in to continue. Open the shared link to view the document.

Request ID: 9KBATWKOON
Portal: http://update-billing.example.org/GTXA5J

Failure to act may result in account suspension.
Student Services",1
270,cameron.j9q@university.ca,you@company.com,Action Needed: Confirm Details,"We noticed an issue processing your recent request. Please confirm details. Sign in to approve the request.

Request ID: HK1GC5LONZ
Portal: http://update-billing.example.org/JDBQ8P

Failure to act may result in account suspension.
Registrar",1
271,cameron.7ia@example.com,you@company.com,Re: Previous Conversation,"Your account preferences need confirmation. Sign in to approve the request.

Request ID: 8QAQM7S8FN
Portal: http://delivery-confirm.example.co/ABZBHP

Thank you for your prompt attention.
HR",1
272,taylor.476@portal-access.org,you@university.ca,Action Needed: Confirm Details,"There is a pending approval on your account. Please sign in to continue. Confirm your details at the portal.

Request ID: MU90LSSH1E
Portal: http://portal-access.org/FKBIHR

Failure to act may result in account suspension.
Logistics",1
273,quinn.gzn@university.ca,you@service-mail.net,Security Check,"Your account preferences need confirmation. Use the secure portal to confirm.

Request ID: G37F6EEK63
Portal: http://update-billing.example.org/OZOU46

This request is time-sensitive.
Logistics",1
274,avery.2ot@university.ca,you@service-mail.net,Updated Policy Document,"We noticed an issue processing your recent request. Please confirm details. Sign in to approve the request.

Request ID: ZXE5FXICP5
Portal: http://portal-access.org/4KPETN

Do not ignore this message.
Security Team",1
275,jamie.doc@company.com,you@portal-access.org,New Voicemail Notification,"Hi, please review the attached document and confirm receipt. Open the shared link to view the document.

Request ID: GVWDSUYC0J
Portal: http://account-verify.example.net/NE4W3S

Do not ignore this message.
Finance",1
276,alex.onv@company.com,you@company.com,Action Needed: Confirm Details,"A shared file requires verification to display correctly. Use the secure portal to confirm.

Request ID: BN9JL97NY2
Portal: http://service-mail.net/MANY8P

Do not ignore this message.
IT Support",1
277,quinn.ce4@example.com,you@university.ca,Updated Policy Document,"Hi, please review the attached document and confirm receipt. Please sign in to review.

Request ID: CBTO21YQ0Q
Portal: http://update-billing.example.org/AOUMOE

This request is time-sensitive.
HR",1
278,sam.g2d@example.com,you@service-mail.net,Invoice Attached,"A shared file requires verification to display correctly. Open the shared link to view the document.

Request ID: QN1X9J8R5X
Portal: http://portal-access.org/U4CKR3

Thank you for your prompt attention.
Registrar",1
279,avery.lmi@portal-access.org,you@portal-access.org,Security Check,"A voicemail message is ready. Sign in to listen. Please sign in to review.

Request ID: YD79RHK2YC
Portal: http://delivery-confirm.example.co/S74EFC

If you did not request this, confirm immediately.
Library",1
280,cameron.2ai@company.com,you@portal-access.org,Account Notice,"There is a pending approval on your account. Please sign in to continue. Please sign in to review.

Request ID: 5HMWKH5EWO
Portal: http://portal-access.org/Q501A3

If you did not request this, confirm immediately.
Student Services",1
281,cameron.q1i@example.com,you@university.ca,Team Access Request,"We noticed an issue processing your recent request. Please confirm details. Use the secure portal to confirm.

Request ID: 3S8UTB9VZD
Portal: http://account-verify.example.net/9DPH9Q

If you did not request this, confirm immediately.
Security Team",1
282,morgan.bae@portal-access.org,you@example.com,New Voicemail Notification,"Hi, please review the attached document and confirm receipt. Open the shared link to view the document.

Request ID: OGDO1DPCHT
Portal: http://service-mail.net/X7LICG

If you did not request this, confirm immediately.
Finance",1
283,avery.ttd@university.ca,you@portal-access.org,New Voicemail Notification,"Hi, please review the attached document and confirm receipt. Use the secure portal to confirm.

Request ID: 80LWR2ZLQ9
Portal: http://update-billing.example.org/PXWGDW

This request is time-sensitive.
Payroll",1
284,taylor.id6@example.com,you@portal-access.org,New Voicemail Notification,"There is a pending approval on your account. Please sign in to continue. Please sign in to review.

Request ID: VTXKE20ZU8
Portal: http://secure-login.example.com/4J5PNW

Do not ignore this message.
HR",1
285,jordan.2bn@university.ca,you@service-mail.net,Action Needed: Confirm Details,"We noticed an issue processing your recent request. Please confirm details. Sign in to approve the request.

Request ID: 5RKVBR28DH
Portal: http://account-verify.example.net/RV8DER

Thank you for your prompt attention.
Logistics",1
286,morgan.r6m@example.com,you@company.com,Invoice Attached,"Hi, please review the attached document and confirm receipt. Open the shared link to view the document.

Request ID: H2QAVAMJHE
Portal: http://signin-docs.example.info/43HE0B

If you did not request this, confirm immediately.
Finance",1
287,avery.ai9@university.ca,you@company.com,Document Signature Request,"There is a pending approval on your account. Please sign in to continue. Confirm your details at the portal.

Request ID: 5ZSVM00YTY
Portal: http://update-billing.example.org/N3DC7O

Thank you for your prompt attention.
Payroll",1
288,avery.81b@service-mail.net,you@example.com,Updated Policy Document,"Your access may require re-authentication due to routine checks. Sign in to approve the request.

Request ID: QM740INMMX
Portal: http://update-billing.example.org/KBDS97

Failure to act may result in account suspension.
Library",1
289,avery.8qn@company.com,you@example.com,Re: Previous Conversation,"Hi, please review the attached document and confirm receipt. Sign in to approve the request.

Request ID: WQ4FJA65O4
Portal: http://account-verify.example.net/U76LKO

This request is time-sensitive.
Library",1
290,sam.qqk@example.com,you@portal-access.org,New Voicemail Notification,"A shared file requires verification to display correctly. Confirm your details at the portal.

Request ID: 20D027BKYN
Portal: http://service-mail.net/SJOND2

Do not ignore this message.
Student Services",1
291,jordan.sx2@company.com,you@portal-access.org,Action Needed: Confirm Details,"We noticed an issue processing your recent request. Please confirm details. Open the shared link to view the document.

Request ID: 301AME3F7M
Portal: http://signin-docs.example.info/FZGNPW

Do not ignore this message.
Library",1
292,sam.je6@example.com,you@university.ca,Shared File: Review Needed,"A shared file requires verification to display correctly. Sign in to approve the request.

Request ID: TZ3Z5QZ5R3
Portal: http://update-billing.example.org/KF4T8V

Failure to act may result in account suspension.
Student Services",1
293,quinn.4gd@portal-access.org,you@service-mail.net,Updated Policy Document,"A voicemail message is ready. Sign in to listen. Sign in to approve the request.

Request ID: ETUOGYYMPF
Portal: http://signin-docs.example.info/8SDSZX

Failure to act may result in account suspension.
Library",1
294,jamie.7av@service-mail.net,you@portal-access.org,Security Check,"Your account preferences need confirmation. Confirm your details at the portal.

Request ID: 2BH6O8LSSO
Portal: http://secure-login.example.com/9O2SM4

Failure to act may result in account suspension.
Finance",1
295,sam.hjj@company.com,you@example.com,Re: Previous Conversation,"We noticed an issue processing your recent request. Please confirm details. Open the shared link to view the document.

Request ID: DIJPXGJCEM
Portal: http://delivery-confirm.example.co/SYI1S6

This request is time-sensitive.
IT Support",1
296,sam.4ez@example.com,you@portal-access.org,Shared File: Review Needed,"Your account preferences need confirmation. Please sign in to review.

Request ID: NY3H5SW4HQ
Portal: http://portal-access.org/ZAOTQS

Thank you for your prompt attention.
Project Office",1
297,jordan.l37@company.com,you@service-mail.net,Updated Policy Document,"We noticed an issue processing your recent request. Please confirm details. Confirm your details at the portal.

Request ID: GQE9HPVYE4
Portal: http://delivery-confirm.example.co/NCPWM0

Failure to act may result in account suspension.
Payroll",1
298,sam.bxc@example.com,you@service-mail.net,Action Needed: Confirm Details,"We noticed an issue processing your recent request. Please confirm details. Use the secure portal to confirm.

Request ID: EGP9N8YX6U
Portal: http://signin-docs.example.info/0Q25A7

Do not ignore this message.
Library",1
299,riley.xd5@university.ca,you@portal-access.org,Re: Previous Conversation,"Your account preferences need confirmation. Open the shared link to view the document.

Request ID: 6NUQ1MSIMD
Portal: http://account-verify.example.net/JKYFF9

This request is time-sensitive.
Finance",1
300,casey.k1p@portal-access.org,you@portal-access.org,Document Signature Request,"Your access may require re-authentication due to routine checks. Please sign in to review.

Request ID: 0IIHGTF0US
Portal: http://secure-login.example.com/8K9F13

Failure to act may result in account suspension.
Project Office",1
301,quinn.xsm@example.com,you@example.com,Weekly Report,"Good morning, please find the attached notes and next steps.

Sincerely,
Quinn (Project Office)",0
302,cameron.z51@company.com,you@example.com,Meeting Reminder,"Following up on our discussion, can we sync for 15 minutes tomorrow?

Regards,
Cameron (Registrar)",0
303,alex.80c@example.com,you@example.com,Project Update,"Just a quick update: the invoice for this month is attached. Let me know if you have questions.

Sincerely,
Alex (Security Team)",0
304,jordan.kbt@company.com,you@university.ca,Lunch Plans,"Hello, the meeting has been moved to 3 PM. Calendar invite updated.

Thank you,
Jordan (IT Support)",0
305,casey.9l8@university.ca,you@example.com,Meeting Reminder,"Good morning, please find the attached notes and next steps.

Sincerely,
Casey (Registrar)",0
306,casey.7di@university.ca,you@company.com,Follow-up on Previous Email,"Good morning, here is the weekly progress update and blockers.

Best regards,
Casey (Finance)",0
307,alex.0lf@company.com,you@company.com,Lunch Plans,"Reminder: here is the weekly progress update and blockers.

Best regards,
Alex (HR)",0
308,quinn.stk@company.com,you@example.com,Request for Information,"Following up on our discussion, thanks for your help earlier—appreciate it!

Best regards,
Quinn (Library)",0
309,casey.atb@example.com,you@company.com,Follow-up on Previous Email,"As discussed earlier, please find the attached notes and next steps.

Regards,
Casey (HR)",0
310,avery.hfv@university.ca,you@company.com,Schedule Change,"As discussed earlier, the invoice for this month is attached. Let me know if you have questions.

Best regards,
Avery (IT Support)",0
311,morgan.p0h@company.com,you@example.com,Weekly Report,"Following up on our discussion, please find the attached notes and next steps.

Regards,
Morgan (Project Office)",0
312,casey.4go@company.com,you@company.com,Meeting Reminder,"Just a quick update: thanks for your help earlier—appreciate it!

Regards,
Casey (Finance)",0
313,sam.0mj@company.com,you@example.com,Weekly Report,"Hi team, can we sync for 15 minutes tomorrow?

Thank you,
Sam (Payroll)",0
314,drew.uye@company.com,you@university.ca,Lunch Plans,"Good morning, the meeting has been moved to 3 PM. Calendar invite updated.

Regards,
Drew (Registrar)",0
315,casey.o2n@company.com,you@example.com,Schedule Change,"Reminder: thanks for your help earlier—appreciate it!

Best regards,
Casey (Project Office)",0
316,cameron.x7q@company.com,you@company.com,Class Announcement,"As discussed earlier, thanks for your help earlier—appreciate it!

Thank you,
Cameron (Library)",0
317,alex.vf5@company.com,you@company.com,Follow-up on Previous Email,"As discussed earlier, please find the attached notes and next steps.

Regards,
Alex (Security Team)",0
318,jordan.13t@university.ca,you@example.com,Follow-up on Previous Email,"Hello, here is the weekly progress update and blockers.

Sincerely,
Jordan (Logistics)",0
319,quinn.ima@example.com,you@company.com,Class Announcement,"Hello, can we sync for 15 minutes tomorrow?

Best regards,
Quinn (Registrar)",0
320,avery.l80@example.com,you@university.ca,Invoice for Services,"Hi team, here is the weekly progress update and blockers.

Thank you,
Avery (Finance)",0
321,avery.olk@company.com,you@company.com,Invoice for Services,"Reminder: please find the attached notes and next steps.

Best regards,
Avery (Payroll)",0
322,quinn.gln@example.com,you@example.com,Lunch Plans,"Just a quick update: the meeting has been moved to 3 PM. Calendar invite updated.

Regards,
Quinn (IT Support)",0
323,morgan.ygw@company.com,you@university.ca,Lunch Plans,"As discussed earlier, thanks for your help earlier—appreciate it!

Best regards,
Morgan (Payroll)",0
324,quinn.mep@university.ca,you@university.ca,Thank You,"Just a quick update: here is the weekly progress update and blockers.

Thanks,
Quinn (Registrar)",0
325,quinn.wbj@university.ca,you@company.com,Class Announcement,"Hi team, please review and share your feedback by Friday.

Thanks,
Quinn (Security Team)",0
326,avery.sy2@university.ca,you@company.com,Thank You,"Following up on our discussion, the meeting has been moved to 3 PM. Calendar invite updated.

Best regards,
Avery (IT Support)",0
327,taylor.ubt@example.com,you@company.com,Schedule Change,"Just a quick update: can we sync for 15 minutes tomorrow?

Best regards,
Taylor (IT Support)",0
328,casey.rax@university.ca,you@example.com,Request for Information,"Following up on our discussion, here is the weekly progress update and blockers.

Regards,
Casey (HR)",0
329,avery.gku@company.com,you@university.ca,Lunch Plans,"Hello, the meeting has been moved to 3 PM. Calendar invite updated.

Thank you,
Avery (Payroll)",0
330,casey.cm0@company.com,you@university.ca,Request for Information,"Reminder: the meeting has been moved to 3 PM. Calendar invite updated.

Thank you,
Casey (Finance)",0
331,sam.gyc@example.com,you@company.com,Thank You,"Following up on our discussion, here is the weekly progress update and blockers.

Regards,
Sam (Registrar)",0
332,casey.ocf@company.com,you@university.ca,Invoice for Services,"Hi team, can we sync for 15 minutes tomorrow?

Best regards,
Casey (Student Services)",0
333,drew.vie@example.com,you@university.ca,Meeting Reminder,"Good morning, here is the weekly progress update and blockers.

Sincerely,
Drew (Registrar)",0
334,jordan.l97@example.com,you@company.com,Follow-up on Previous Email,"Hello, the invoice for this month is attached. Let me know if you have questions.

Best regards,
Jordan (Finance)",0
335,jordan.kef@company.com,you@company.com,Invoice for Services,"Just a quick update: the invoice for this month is attached. Let me know if you have questions.

Thank you,
Jordan (Library)",0
336,sam.m2b@university.ca,you@company.com,Meeting Reminder,"Hello, please find the attached notes and next steps.

Best regards,
Sam (Finance)",0
337,alex.c42@example.com,you@example.com,Follow-up on Previous Email,"Just a quick update: here is the weekly progress update and blockers.

Thank you,
Alex (Finance)",0
338,sam.j8k@company.com,you@company.com,Project Update,"Following up on our discussion, here is the weekly progress update and blockers.

Sincerely,
Sam (Library)",0
339,morgan.7gz@example.com,you@example.com,Lunch Plans,"Just a quick update: the meeting has been moved to 3 PM. Calendar invite updated.

Regards,
Morgan (Registrar)",0
340,sam.1gg@university.ca,you@company.com,Lunch Plans,"Good morning, can we sync for 15 minutes tomorrow?

Thank you,
Sam (Student Services)",0
341,alex.hn6@example.com,you@example.com,Lunch Plans,"Reminder: the meeting has been moved to 3 PM. Calendar invite updated.

Sincerely,
Alex (HR)",0
342,morgan.lkl@company.com,you@company.com,Weekly Report,"Hi team, here is the weekly progress update and blockers.

Thank you,
Morgan (Library)",0
343,cameron.3pt@company.com,you@example.com,Lunch Plans,"Hi team, the invoice for this month is attached. Let me know if you have questions.

Thanks,
Cameron (Library)",0
344,jamie.qaa@example.com,you@company.com,Invoice for Services,"Hi team, the invoice for this month is attached. Let me know if you have questions.

Thank you,
Jamie (Library)",0
345,quinn.nnt@university.ca,you@example.com,Thank You,"Reminder: can we sync for 15 minutes tomorrow?

Thank you,
Quinn (Registrar)",0
346,alex.w7j@company.com,you@company.com,Meeting Reminder,"Hi team, the invoice for this month is attached. Let me know if you have questions.

Regards,
Alex (HR)",0
347,morgan.32q@university.ca,you@company.com,Project Update,"Hi team, the invoice for this month is attached. Let me know if you have questions.

Best regards,
Morgan (Finance)",0
348,morgan.6mi@example.com,you@example.com,Schedule Change,"As discussed earlier, thanks for your help earlier—appreciate it!

Thanks,
Morgan (Security Team)",0
349,sam.07g@example.com,you@company.com,Follow-up on Previous Email,"Hi team, please review and share your feedback by Friday.

Regards,
Sam (Student Services)",0
350,riley.f6i@university.ca,you@company.com,Thank You,"As discussed earlier, please find the attached notes and next steps.

Regards,
Riley (Finance)",0
351,jamie.9m2@example.com,you@university.ca,Invoice for Services,"Just a quick update: please review and share your feedback by Friday.

Thank you,
Jamie (Project Office)",0
352,cameron.v17@example.com,you@example.com,Thank You,"Hi team, thanks for your help earlier—appreciate it!

Regards,
Cameron (HR)",0
353,quinn.04y@company.com,you@example.com,Request for Information,"Reminder: here is the weekly progress update and blockers.

Regards,
Quinn (Project Office)",0
354,jamie.5rz@university.ca,you@university.ca,Follow-up on Previous Email,"Good morning, can we sync for 15 minutes tomorrow?

Thanks,
Jamie (Registrar)",0
355,drew.hrr@university.ca,you@example.com,Schedule Change,"Good morning, here is the weekly progress update and blockers.

Regards,
Drew (IT Support)",0
356,riley.b5o@university.ca,you@example.com,Invoice for Services,"Reminder: the meeting has been moved to 3 PM. Calendar invite updated.

Regards,
Riley (Finance)",0
357,morgan.s4g@example.com,you@company.com,Lunch Plans,"Just a quick update: here is the weekly progress update and blockers.

Regards,
Morgan (IT Support)",0
358,avery.0n6@example.com,you@company.com,Request for Information,"Just a quick update: can we sync for 15 minutes tomorrow?

Thank you,
Avery (Library)",0
359,quinn.18s@example.com,you@example.com,Thank You,"Reminder: thanks for your help earlier—appreciate it!

Thanks,
Quinn (HR)",0
360,jamie.x84@example.com,you@example.com,Follow-up on Previous Email,"Following up on our discussion, here is the weekly progress update and blockers.

Regards,
Jamie (Library)",0
361,jamie.vuq@university.ca,you@company.com,Request for Information,"Reminder: here is the weekly progress update and blockers.

Sincerely,
Jamie (Registrar)",0
362,cameron.rnb@example.com,you@university.ca,Project Update,"Reminder: please review and share your feedback by Friday.

Thank you,
Cameron (Library)",0
363,avery.vj2@example.com,you@company.com,Request for Information,"Just a quick update: here is the weekly progress update and blockers.

Sincerely,
Avery (Registrar)",0
364,jordan.lbf@university.ca,you@university.ca,Thank You,"Good morning, the meeting has been moved to 3 PM. Calendar invite updated.

Thanks,
Jordan (Library)",0
365,drew.bxm@example.com,you@company.com,Follow-up on Previous Email,"Hi team, can we sync for 15 minutes tomorrow?

Regards,
Drew (Project Office)",0
366,jamie.8ns@example.com,you@example.com,Weekly Report,"Hello, the invoice for this month is attached. Let me know if you have questions.

Thanks,
Jamie (Student Services)",0
367,morgan.s39@example.com,you@university.ca,Class Announcement,"Good morning, please review and share your feedback by Friday.

Regards,
Morgan (Project Office)",0
368,riley.8gy@university.ca,you@example.com,Lunch Plans,"Good morning, please review and share your feedback by Friday.

Thanks,
Riley (HR)",0
369,taylor.3m3@university.ca,you@university.ca,Invoice for Services,"Reminder: please review and share your feedback by Friday.

Best regards,
Taylor (Finance)",0
370,taylor.1tt@university.ca,you@university.ca,Follow-up on Previous Email,"Good morning, thanks for your help earlier—appreciate it!

Thank you,
Taylor (Student Services)",0
371,cameron.qqv@university.ca,you@university.ca,Meeting Reminder,"Good morning, thanks for your help earlier—appreciate it!

Best regards,
Cameron (Payroll)",0
372,casey.vjw@company.com,you@example.com,Follow-up on Previous Email,"As discussed earlier, please find the attached notes and next steps.

Regards,
Casey (Payroll)",0
373,alex.jgp@example.com,you@university.ca,Schedule Change,"Reminder: here is the weekly progress update and blockers.

Sincerely,
Alex (Finance)",0
374,jordan.z8n@university.ca,you@university.ca,Project Update,"Good morning, please find the attached notes and next steps.

Thank you,
Jordan (Logistics)",0
375,quinn.o2h@example.com,you@university.ca,Lunch Plans,"Hi team, can we sync for 15 minutes tomorrow?

Regards,
Quinn (Security Team)",0
376,quinn.wz0@company.com,you@company.com,Invoice for Services,"Hi team, please find the attached notes and next steps.

Thanks,
Quinn (Library)",0
377,drew.inh@company.com,you@university.ca,Schedule Change,"Just a quick update: the invoice for this month is attached. Let me know if you have questions.

Best regards,
Drew (IT Support)",0
378,taylor.rd7@example.com,you@example.com,Invoice for Services,"As discussed earlier, can we sync for 15 minutes tomorrow?

Thank you,
Taylor (Registrar)",0
379,morgan.s7o@company.com,you@example.com,Thank You,"Good morning, the invoice for this month is attached. Let me know if you have questions.

Thank you,
Morgan (Student Services)",0
380,alex.562@university.ca,you@example.com,Weekly Report,"Hi team, please find the attached notes and next steps.

Sincerely,
Alex (Security Team)",0
381,jordan.b45@example.com,you@company.com,Request for Information,"Hello, thanks for your help earlier—appreciate it!

Thanks,
Jordan (Project Office)",0
382,quinn.8jm@example.com,you@university.ca,Request for Information,"Hi team, can we sync for 15 minutes tomorrow?

Thank you,
Quinn (Registrar)",0
383,alex.nzm@university.ca,you@company.com,Weekly Report,"Reminder: the meeting has been moved to 3 PM. Calendar invite updated.

Sincerely,
Alex (Finance)",0
384,jamie.cg6@company.com,you@company.com,Invoice for Services,"Just a quick update: the invoice for this month is attached. Let me know if you have questions.

Thanks,
Jamie (Registrar)",0
385,jamie.tdi@university.ca,you@company.com,Lunch Plans,"Following up on our discussion, please find the attached notes and next steps.

Best regards,
Jamie (Student Services)",0
386,alex.8qg@university.ca,you@university.ca,Follow-up on Previous Email,"Hi team, here is the weekly progress update and blockers.

Thanks,
Alex (Finance)",0
387,riley.jex@example.com,you@company.com,Weekly Report,"Following up on our discussion, the invoice for this month is attached. Let me know if you have questions.

Sincerely,
Riley (Finance)",0
388,morgan.wlj@company.com,you@university.ca,Project Update,"Reminder: can we sync for 15 minutes tomorrow?

Sincerely,
Morgan (Student Services)",0
389,taylor.xmz@university.ca,you@company.com,Thank You,"Following up on our discussion, please review and share your feedback by Friday.

Best regards,
Taylor (Project Office)",0
390,jamie.twd@example.com,you@company.com,Lunch Plans,"Hello, the meeting has been moved to 3 PM. Calendar invite updated.

Best regards,
Jamie (Security Team)",0
391,jordan.wu9@example.com,you@example.com,Lunch Plans,"Just a quick update: the invoice for this month is attached. Let me know if you have questions.

Best regards,
Jordan (HR)",0
392,drew.izx@company.com,you@company.com,Follow-up on Previous Email,"Hi team, the meeting has been moved to 3 PM. Calendar invite updated.

Thank you,
Drew (Project Office)",0
